DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
252,WALCHA,2860372,NORMAL,"THE THREE MILE",,11781,"THUNDERBOLTS WAY","WALCHA",2354,"43, PT 70, 71, 76, 81, 83, 90/756468 76/756497",RU1,337.53,H,01/07/2023,5400000,14A(1),6A(1),01/07/2022,4330000,14A(1),6A(1),01/07/2021,2480000,14A(1),6A(1),01/07/2020,2170000,14A(1),6A(1),01/07/2019,1610000,14A(1),6A(1),
252,WALCHA,2841262,NORMAL,"",,159N,"LAGOON ST","WALCHA",2354,"15/1031010",R1,729.6,M,01/07/2023,82800,14A(1),6A(1),01/07/2022,70400,14A(1),6A(1),01/07/2021,43100,14A(1),6A(1),01/07/2020,39800,14A(1),6A(1),01/07/2019,39800,14A(1),6A(1),
252,WALCHA,2841263,NORMAL,"",,9,"PARK AVE","WALCHA",2354,"16/1031010",R1,2811,M,01/07/2023,108000,14A(1),6A(1),01/07/2022,92000,14A(1),6A(1),01/07/2021,56300,14A(1),6A(1),01/07/2020,52000,14A(1),6A(1),01/07/2019,52000,14A(1),6A(1),
252,WALCHA,2823636,NORMAL,"",,65W,"MEMORIAL AVE","WALCHA",2354,"3, 4/23660",R1,1618.8,M,01/07/2023,137000,14A(1),6A(1),01/07/2022,117000,14A(1),6A(1),01/07/2021,71900,14A(1),6A(1),01/07/2020,66400,14A(1),6A(1),01/07/2019,66400,14A(1),6A(1),
252,WALCHA,2886610,NORMAL,"",,20,"WALCROW MUMMEL RD","NOWENDOC",2354,"98, 99, 149/753691",RU1,402.26,H,01/07/2023,3550000,14A(1),6A(1),01/07/2022,3280000,14A(1),6A(1),01/07/2021,1930000,14A(1),6A(1),01/07/2020,1840000,14A(1),6A(1),01/07/2019,1510000,14A(1),6A(1),
252,WALCHA,2880469,NORMAL,"",,247N,"MIDDLE ST","WALCHA",2354,"5/49/759035",E4,6551,M,01/07/2023,148000,14A(1),6A(1),01/07/2022,146000,14A(1),6A(1),01/07/2021,97700,14A(1),6A(1),01/07/2020,84900,14A(1),6A(1),01/07/2019,84900,14A(1),6A(1),
252,WALCHA,2880470,NORMAL,"",,58E,"PLUMBTREE ST","WALCHA",2354,"6/49/759035",E4,6323,M,01/07/2023,148000,14A(1),6A(1),01/07/2022,146000,14A(1),6A(1),01/07/2021,97700,14A(1),6A(1),01/07/2020,84900,14A(1),6A(1),01/07/2019,84900,14A(1),6A(1),
252,WALCHA,2870095,NORMAL,"NOWENDOC COUNTRY MOTEL",,8950,"NOWENDOC RD","NOWENDOC",2354,"148/753691",R5,4.046,H,01/07/2023,105000,14A(1),6A(1),01/07/2022,98200,14A(1),6A(1),01/07/2021,38200,14A(1),6A(1),01/07/2020,38200,14A(1),6A(1),01/07/2019,38200,14A(1),6A(1),
252,WALCHA,2894789,NORMAL,"KOHINUI PARK",,522,"OAKLANDS RD","YARROWITCH",2354,"144/257166 46, 47, 87, 88, 89, 93, 94, 95, 96, 99, 113/756475 Enclosure Permit 57177",RU1,336.197,H,01/07/2023,2520000,14A(1),6A1/14I,01/07/2022,2520000,14A(1),6A1/14I,01/07/2021,1900000,14A(1),6A1/14I,01/07/2020,1630000,14A(1),6A1/14I,01/07/2019,1430000,14A(1),6A(1),
252,WALCHA,2891711,NORMAL,"POLICE STATION",,6434,"BRACKENDALE RD","NOWENDOC",2354,"PT 102/753691 Crown Reserve 23662",R5,2000,M,01/07/2023,15000,14A(1),6A(2),01/07/2022,9820,14A(1),6A(2),01/07/2021,3820,14A(1),6A(2),01/07/2020,3820,14A(1),6A(2),01/07/2019,3820,14A(1),6A(2),
